doi,retraction_year,publication_year
10.1016/j.jcis.2007.06.064,2009,2007
10.1016/j.jhazmat.2007.11.033,2009,2007
10.1016/j.rmed.2006.09.002,2009,2006
10.1016/j.sleep.2007.02.002,2009,2007
10.1016/j.socec.2007.01.008,2009,2007
10.1016/j.tetlet.2008.09.059,2009,2008
10.1016/j.transproceed.2005.11.074,2009,2006
10.1016/s1074-7613(00)80103-x,2009,1999
10.1016/s1074-7613(00)80150-8,2009,1999
10.1016/s1074-7613(00)80478-1,2009,1998
10.1021/ac800406f,2009,2008
10.1021/jf021166h,2009,2003
10.1021/jf901458p,2009,2009
10.1021/jm8015415,2009,2009
10.1023/a:1022377001084,2009,1998
10.1038/oby.2008.43,2009,2008
10.1038/sj.bjp.0704500,2009,2002
10.1055/s-0029-1214408,2009,2008
10.1055/s-2007-989269,2009,2007
10.1063/1.3005858,2009,2008
10.1073/pnas.0501997102,2009,2005
10.1073/pnas.0805837105,2009,2008
10.1073/pnas.0902168106,2009,2009
10.1073/pnas.192569699,2009,2002
10.1073/pnas.96.17.9879,2009,1999
10.1080/00365520701420776,2009,2007
10.1080/00958970802702247,2009,2009
10.1080/03091900902952675,2009,2009
10.1080/10402659908426312,2009,1999
10.1080/10428190802090151,2009,2008
10.1080/13506120701223149,2009,2009
10.1080/14647270600930332,2009,2007
10.1080/16742834.2009.11446809,2009,2009
10.1081/iph-200026872,2009,2004
10.1084/jem.20072416,2009,2008
10.1088/0957-4484/20/10/105601,2009,2009
10.1089/scd.2009.0063,2009,2009
10.1093/eurpub/ckm072,2009,2007
10.1093/molbev/msm161,2009,2009
10.1096/fj.05-3993fje,2009,2005
10.1097/icl.0b013e318159aff6,2009,2008
10.1097/prs.0b013e318191c844,2009,2009
10.1103/physreva.79.032338,2009,2009
10.1104/pp.011019,2009,2002
10.1107/s1600536806053530,2009,2007
10.1107/s1600536807001171,2009,2007
10.1107/s1600536807021502,2009,2007
10.1107/s1600536807027171,2009,2007
10.1107/s1600536807028693,2009,2007
10.1107/s1600536807030371,2009,2007
10.1107/s1600536807031613,2009,2007
10.1107/s1600536807035076,2009,2007
10.1107/s1600536807035337,2009,2007
10.1107/s1600536807039712,2009,2007
10.1107/s1600536807043486,2009,2007
10.1107/s1600536807048477,2009,2007
10.1107/s1600536807051240,2009,2007
10.1107/s1600536807058540,2009,2007
10.1107/s1600536807068614,2009,2008
10.1108/00022660910926908,2009,2009
10.1109/appeec.2009.4918681,2009,2009
10.1109/appeec.2009.4918685,2009,2009
10.1109/appeec.2009.4918816,2009,2009
10.1109/appeec.2009.4918825,2009,2009
10.1109/appeec.2009.4918828,2009,2009
10.1109/artcom.2009.197,2009,2009
10.1109/cise.2009.5362928,2009,2009
10.1109/cise.2009.5363059,2009,2009
10.1109/cise.2009.5363525,2009,2009
10.1109/cise.2009.5365006,2009,2009
10.1109/cise.2009.5365218,2009,2009
10.1109/cise.2009.5365291,2009,2009
10.1109/cise.2009.5365517,2009,2009
10.1109/cise.2009.5367034,2009,2009
10.1109/cise.2009.5367044,2009,2009
10.1109/csie.2009.599,2009,2009
10.1109/ebiss.2009.5137971,2009,2009
10.1109/ebiss.2009.5138124,2009,2009
10.1109/eeee.2009.18,2009,2009
10.1109/eeee.2009.19,2009,2009
10.1109/eeee.2009.25,2009,2009
10.1109/eeee.2009.26,2009,2009
10.1109/eeee.2009.28,2009,2009
10.1109/eeee.2009.34,2009,2009
10.1109/eeee.2009.59,2009,2009
10.1109/eeee.2009.64,2009,2009
10.1109/eeee.2009.74,2009,2009
10.1109/eeee.2009.8,2009,2009
10.1109/gmc.2009.5295822,2009,2009
10.1109/icbbe.2009.5162545,2009,2009
10.1109/icbbe.2009.5163298,2009,2009
10.1109/icbbe.2009.5163430,2009,2009
10.1109/iccms.2009.19,2009,2009
10.1109/iccms.2009.34,2009,2009
10.1109/iccse.2009.5228258,2009,2009
10.1109/iccsit.2009.5234432,2009,2009
10.1109/iccsit.2009.5234508,2009,2009
10.1109/iccsit.2009.5234793,2009,2009
10.1109/iccsit.2009.5234853,2009,2009
10.1109/icctd.2009.175,2009,2009
10.1109/icctd.2009.265,2009,2009
10.1109/icctd.2009.269,2009,2009
10.1109/icctd.2009.36,2009,2009
10.1109/icctd.2009.68,2009,2009
10.1109/icctd.2009.86,2009,2009
10.1109/icctd.2009.95,2009,2009
10.1109/icetc.2009.12,2009,2009
10.1109/icetc.2009.17,2009,2009
10.1109/iciecs.2009.5362579,2009,2009
10.1109/iciecs.2009.5363478,2009,2009
10.1109/iciecs.2009.5363622,2009,2009
10.1109/iciecs.2009.5364392,2009,2009
10.1109/iciecs.2009.5365534,2009,2009
10.1109/iciecs.2009.5366391,2009,2009
10.1109/icmlc.2009.5212105,2009,2009
10.1109/icmlc.2009.5212383,2009,2009
10.1109/icmlc.2009.5212636,2009,2009
10.1109/icmss.2009.5300986,2009,2009
10.1109/icmss.2009.5301007,2009,2009
10.1109/icmss.2009.5301094,2009,2009
10.1109/icmss.2009.5301126,2009,2009
10.1109/icmss.2009.5301192,2009,2009
10.1109/icmss.2009.5301197,2009,2009
10.1109/icmss.2009.5301232,2009,2009
10.1109/icmss.2009.5301256,2009,2009
10.1109/icmss.2009.5301258,2009,2009
10.1109/icmss.2009.5301274,2009,2009
10.1109/icmss.2009.5301306,2009,2009
10.1109/icmss.2009.5301310,2009,2009
10.1109/icmss.2009.5301472,2009,2009
10.1109/icmss.2009.5301580,2009,2009
10.1109/icmss.2009.5301590,2009,2009
10.1109/icmss.2009.5301634,2009,2009
10.1109/icmss.2009.5301639,2009,2009
10.1109/icmss.2009.5301646,2009,2009
10.1109/icmss.2009.5301702,2009,2009
10.1109/icmss.2009.5301742,2009,2009
10.1109/icmss.2009.5301787,2009,2009
10.1109/icmss.2009.5301851,2009,2009
10.1109/icmss.2009.5301856,2009,2009
10.1109/icmss.2009.5301872,2009,2009
10.1109/icmss.2009.5301891,2009,2009
10.1109/icmss.2009.5301892,2009,2009
10.1109/icmss.2009.5301992,2009,2009
10.1109/icmss.2009.5302012,2009,2009
10.1109/icmss.2009.5302067,2009,2009
10.1109/icmss.2009.5302097,2009,2009
10.1109/icmss.2009.5302126,2009,2009
10.1109/icmss.2009.5302131,2009,2009
10.1109/icmss.2009.5302177,2009,2009
10.1109/icmss.2009.5302192,2009,2009
10.1109/icmss.2009.5302236,2009,2009
10.1109/icmss.2009.5302271,2009,2009
10.1109/icmss.2009.5302321,2009,2009
10.1109/icmss.2009.5302322,2009,2009
10.1109/icmss.2009.5302341,2009,2009
10.1109/icmss.2009.5302372,2009,2009
10.1109/icmss.2009.5302632,2009,2009
10.1109/icmss.2009.5302785,2009,2009
10.1109/icmss.2009.5302850,2009,2009
10.1109/icmss.2009.5302885,2009,2009
10.1109/icmss.2009.5302991,2009,2009
10.1109/icmss.2009.5302992,2009,2009
10.1109/icmss.2009.5303050,2009,2009
10.1109/icmss.2009.5303394,2009,2009
10.1109/icmss.2009.5303519,2009,2009
10.1109/icmss.2009.5303593,2009,2009
10.1109/icmss.2009.5303779,2009,2009
10.1109/icmss.2009.5303997,2009,2009
10.1109/icmss.2009.5304035,2009,2009
10.1109/icmss.2009.5304095,2009,2009
10.1109/icmss.2009.5304106,2009,2009
10.1109/icmss.2009.5304127,2009,2009
10.1109/icmss.2009.5304143,2009,2009
10.1109/icmss.2009.5304180,2009,2009
10.1109/icmss.2009.5304267,2009,2009
10.1109/icmss.2009.5304390,2009,2009
10.1109/icmss.2009.5304480,2009,2009
10.1109/icmss.2009.5304496,2009,2009
10.1109/icmss.2009.5304550,2009,2009
10.1109/icmss.2009.5304554,2009,2009
10.1109/icmss.2009.5304632,2009,2009
10.1109/icmss.2009.5304728,2009,2009
10.1109/icmss.2009.5304757,2009,2009
10.1109/icmss.2009.5304792,2009,2009
10.1109/icmss.2009.5304797,2009,2009
10.1109/icmss.2009.5304904,2009,2009
10.1109/icmss.2009.5304914,2009,2009
10.1109/icmss.2009.5305031,2009,2009
10.1109/icmss.2009.5305090,2009,2009
10.1109/icmss.2009.5305279,2009,2009
10.1109/icmss.2009.5305295,2009,2009
10.1109/icmss.2009.5305515,2009,2009
10.1109/icmss.2009.5305537,2009,2009
10.1109/icmss.2009.5305741,2009,2009
10.1109/icmss.2009.5305824,2009,2009
10.1109/icmss.2009.5305869,2009,2009
10.1109/icnc.2009.736,2009,2009
10.1109/icnidc.2009.5360902,2009,2009
10.1109/icnidc.2009.5360908,2009,2009
10.1109/icnidc.2009.5360923,2009,2009
10.1109/icnidc.2009.5360927,2009,2009
10.1109/ieec.2009.169,2009,2009
10.1109/ieec.2009.21,2009,2009
10.1109/ifita.2009.101,2009,2009
10.1109/ifita.2009.123,2009,2009
10.1109/ifita.2009.143,2009,2009
10.1109/ifita.2009.170,2009,2009
10.1109/ifita.2009.176,2009,2009
10.1109/ifita.2009.195,2009,2009
10.1109/ifita.2009.235,2009,2009
10.1109/ifita.2009.238,2009,2009
10.1109/ifita.2009.254,2009,2009
10.1109/ifita.2009.315,2009,2009
10.1109/ifita.2009.356,2009,2009
10.1109/ifita.2009.406,2009,2009
10.1109/ifita.2009.417,2009,2009
10.1109/ifita.2009.419,2009,2009
10.1109/ifita.2009.440,2009,2009
10.1109/ifita.2009.463,2009,2009
10.1109/ifita.2009.469,2009,2009
10.1109/ifita.2009.557,2009,2009
10.1109/ifita.2009.65,2009,2009
10.1109/ifita.2009.66,2009,2009
10.1109/ifita.2009.74,2009,2009
10.1109/ifita.2009.76,2009,2009
10.1109/iis.2009.103,2009,2009
10.1109/iis.2009.104,2009,2009
10.1109/iis.2009.111,2009,2009
10.1109/iis.2009.120,2009,2009
10.1109/iis.2009.18,2009,2009
10.1109/iis.2009.25,2009,2009
10.1109/iis.2009.26,2009,2009
10.1109/iis.2009.35,2009,2009
10.1109/iis.2009.36,2009,2009
10.1109/iis.2009.62,2009,2009
10.1109/iis.2009.75,2009,2009
10.1109/iis.2009.87,2009,2009
10.1109/iis.2009.89,2009,2009
10.1109/iis.2009.94,2009,2009
10.1109/iis.2009.95,2009,2009
10.1109/iwisa.2009.5072951,2009,2009
10.1109/paccs.2009.96,2009,2009
10.1109/rws.2008.4463459,2009,2008
10.1109/ssme.2009.114,2009,2009
10.1109/ssme.2009.12,2009,2009
10.1109/ssme.2009.13,2009,2009
10.1109/ssme.2009.141,2009,2009
10.1109/ssme.2009.76,2009,2009
10.1109/ssme.2009.81,2009,2009
10.1109/sws.2009.5271788,2009,2009
10.1111/j.0306-686x.2005.00592.x,2009,2005
10.1111/j.1365-2249.2007.03427.x,2009,2007
10.1111/j.1365-2559.2009.03279.x,2009,2009
10.1111/j.1365-2702.2009.02807.x,2009,2009
10.1111/j.1365-3083.2008.02177.x,2009,2008
10.1111/j.1432-2277.2008.00782.x,2009,2008
10.1111/j.1540-8191.2009.00931.x,2009,2009
10.1111/j.1600-0463.2006.apm_372.x,2009,2006
10.1111/j.1600-0757.2008.00281.x,2009,2008
10.1124/jpet.109.151654,2009,2009
10.1126/science.1112869,2009,2005
10.1128/iai.01083-08,2009,2009
10.1128/jcm.00313-09,2009,2009
10.1128/mcb.20.12.4428-4435.2000,2009,2000
10.1128/mcb.22.12.4256-4267.2002,2009,2002
10.1134/s1070363209060164,2009,2009
10.1134/s1070363209060486,2009,2009
10.1134/s1070363209060504,2009,2009
10.1136/ard.2003.020016,2009,2005
10.1136/jcp.2006.045682,2009,2008
10.1143/jpsj.76.094801,2009,2007
10.1152/ajpendo.00096.2002,2009,2003
10.1152/japplphysiol.00131.2009,2009,2009
10.1155/2009/531080,2009,2009
10.1158/1078-0432.ccr-04-2548,2009,2005
10.1172/jci32865,2009,2008
10.1177/0146167204271660,2009,2005
10.1177/1753465809339327,2009,2009
10.1182/blood-2004-03-0954,2009,2004
10.1186/1750-1326-2-19,2009,2007
10.1208/s12249-008-9044-x,2009,2008
10.1211/jpp.60.9.0014,2009,2008
10.1213/01.ane.0000194879.85643.ff,2009,2006
10.1213/01.ane.0000265440.98491.e2,2009,2007
10.1248/bpb.31.1704,2009,2008
10.1260/136943306779369509,2009,2006
10.1302/0301-620x.90b8.20349,2009,2008
10.1353/frf.0.0051,2009,2008
10.1519/jsc.0b013e3181a0547a,2009,2009
10.2106/jbjs.d.02283,2009,2005
10.2106/jbjs.f.00906,2009,2007
10.2116/analsci.24.775,2009,2008
10.2116/analsci.25.57,2009,2009
10.2119/2006-00039.gu,2009,2006
10.2143/etl.75.4.504765,2009,1999
10.2169/internalmedicine.48.1607,2009,2009
10.2298/vsp0810733m,2009,2008
10.3923/jas.2009.3176.3179,2009,2009
10.4049/jimmunol.170.1.64,2009,2003
10.4161/cbt.6.4.3815,2009,2007
10.4161/psb.4.4.8155,2009,2009
10.4166/kjg.2009.53.5.320,2009,2009
10.1002/14651858.cd000073,2010,1996
10.1002/14651858.cd000181,2010,2000
10.1002/14651858.cd001133,2010,2000
10.1002/14651858.cd001254,2010,2000
10.1002/14651858.cd001958.pub2,2010,2006
10.1002/14651858.cd001996,2010,2002
10.1002/14651858.cd002092,2010,2003
10.1002/14651858.cd002222,2010,2003
10.1002/14651858.cd002311,2010,1999
10.1002/14651858.cd002950,2010,2003
10.1002/14651858.cd003321,2010,2001
10.1002/14651858.cd003352,2010,2003
10.1002/14651858.cd003630,2010,2002
10.1002/14651858.cd003630.pub2,2010,2004
10.1002/14651858.cd003731.pub2,2010,2005
10.1002/14651858.cd003747,2010,2002
10.1002/14651858.cd003979,2010,2003
10.1002/14651858.cd004724,2010,2004
10.1002/asl.204,2010,2008
10.1002/ca.20923,2010,2010
10.1002/iir.178,2010,2010
10.1002/jnr.21723,2010,2008
10.1002/mop.25068,2010,2010
10.1002/mrd.21071,2010,2009
10.1002/tox.20565,2010,2010
10.1006/jmbi.2000.3924,2010,2000
10.1007/978-1-60761-823-2_7,2010,2010
10.1007/978-3-540-37275-2_87,2010,2006
10.1007/s00115-010-3061-1,2010,2010
10.1007/s00120-009-2118-x,2010,2009
10.1007/s00167-009-0982-y,2010,2009
10.1007/s00404-007-0545-8,2010,2008
10.1007/s00405-008-0766-x,2010,2008
10.1007/s10190-010-0001-7,2010,2010
10.1007/s10330-010-0042-6,2010,2010
10.1007/s10340-007-0184-7,2010,2007
10.1007/s10551-009-0133-x,2010,2009
10.1007/s10571-009-9449-4,2010,2009
10.1007/s10620-009-0921-2,2010,2009
10.1007/s10709-010-9489-1,2010,2010
10.1007/s10845-010-0381-8,2010,2010
10.1007/s10972-006-9032-5,2010,2007
10.1007/s11060-007-9387-2,2010,2007
10.1007/s11242-010-9623-7,2010,2010
10.1007/s11741-009-0116-3,2010,2009
10.1007/s13273-010-0006-5,2010,2010
10.1016/b978-1-59749-537-0.00016-8,2010,2010
10.1016/j.anireprosci.2008.04.009,2010,2009
10.1016/j.bbrc.2008.05.095,2010,2008
10.1016/j.bcp.2008.05.003,2010,2008
10.1016/j.biopsych.2009.02.005,2010,2009
10.1016/j.biortech.2010.07.012,2010,2010
10.1016/j.brainresbull.2009.05.018,2010,2009
10.1016/j.clay.2007.08.001,2010,2007
10.1016/j.cvsm.2009.09.003,2010,2010
10.1016/j.desal.2008.05.069,2010,2009
10.1016/j.heares.2009.12.005,2010,2010
10.1016/j.ijpe.2007.08.009,2010,2007
10.1016/j.intimp.2007.10.002,2010,2008
10.1016/j.jcmg.2010.08.008,2010,2010
10.1016/j.jjcc.2009.02.013,2010,2009
10.1016/j.jmarsys.2009.07.003,2010,2009
10.1016/j.joms.2010.06.216,2010,2010
10.1016/j.jsbmb.2010.03.045,2010,2010
10.1016/j.juro.2010.02.1711,2010,2010
10.1016/j.matpur.2009.06.003,2010,2010
10.1016/j.nano.2009.05.005,2010,2009
10.1016/j.neuroscience.2009.01.073,2010,2010
10.1016/j.neuroscience.2009.09.056,2010,2009
10.1016/j.physleta.2009.12.068,2010,2009
10.1016/j.tsf.2008.08.002,2010,2008
10.1016/s0929-6646(08)60169-2,2010,2008
10.1016/s1674-5264(09)60201-5,2010,2010
10.1021/ol9007475,2010,2009
10.1038/cdd.2008.151,2010,2009
10.1038/nature02356,2010,2004
10.1038/nm1778,2010,2008
10.1038/onc.2009.398,2010,2009
10.1038/sc.2010.35,2010,2010
10.1038/sj.leu.2404595,2010,2007
10.1038/sj.mt.6300137,2010,2007
10.1038/sj.onc.1210362,2010,2006
10.1054/arth.2002.27677,2010,2002
10.1061/(asce)0733-9399(2010)136:2(174,2010,2010
10.1063/1.2813010,2010,2008
10.1063/1.3258471,2010,2009
10.1073/pnas.1001946107,2010,2010
10.1073/pnas.132630999,2010,2002
10.1074/jbc.m109.025742,2010,2009
10.1074/jbc.m311064200,2010,2004
10.1080/00140130902759204,2010,2009
10.1080/01446190600601602,2010,2006
10.1080/17487870903105346,2010,2009
10.1084/jem.20021466,2010,2002
10.1088/0268-1242/17/7/315,2010,2002
10.1089/hum.2007.110,2010,2008
10.1097/00000542-200510000-00010,2010,2005
10.1097/qco.0b013e328336a23f,2010,2010
10.1107/s0907444999011324,2010,1999
10.1107/s1600536804028296,2010,2004
10.1107/s1600536805010913,2010,2005
10.1107/s1600536805040432,2010,2005
10.1107/s1600536806030637,2010,2006
10.1107/s1600536807022891,2010,2007
10.1107/s1600536807027195,2010,2007
10.1107/s1600536807032540,2010,2007
10.1107/s1600536807032618,2010,2007
10.1107/s1600536807033314,2010,2007
10.1107/s1600536807037130,2010,2007
10.1107/s1600536807037737,2010,2007
10.1107/s1600536807040640,2010,2007
10.1107/s1600536807040652,2010,2007
10.1107/s1600536807044571,2010,2007
10.1107/s1600536807051227,2010,2007
10.1107/s1600536807054244,2010,2007
10.1107/s1600536807056498,2010,2007
10.1107/s160053680706151x,2010,2007
10.1107/s1600536809033558,2010,2009
10.1109/appeec.2010.5448139,2010,2010
10.1109/appeec.2010.5448168,2010,2010
10.1109/appeec.2010.5448170,2010,2010
10.1109/appeec.2010.5448204,2010,2010
10.1109/appeec.2010.5448230,2010,2010
10.1109/appeec.2010.5448265,2010,2010
10.1109/appeec.2010.5448268,2010,2010
10.1109/appeec.2010.5448275,2010,2010
10.1109/appeec.2010.5448287,2010,2010
10.1109/appeec.2010.5448317,2010,2010
10.1109/appeec.2010.5448323,2010,2010
10.1109/appeec.2010.5448358,2010,2010
10.1109/appeec.2010.5448367,2010,2010
10.1109/appeec.2010.5448386,2010,2010
10.1109/appeec.2010.5448388,2010,2010
10.1109/appeec.2010.5448395,2010,2010
10.1109/appeec.2010.5448415,2010,2010
10.1109/appeec.2010.5448431,2010,2010
10.1109/appeec.2010.5448447,2010,2010
10.1109/appeec.2010.5448456,2010,2010
10.1109/appeec.2010.5448520,2010,2010
10.1109/appeec.2010.5448551,2010,2010
10.1109/appeec.2010.5448557,2010,2010
10.1109/appeec.2010.5448572,2010,2010
10.1109/appeec.2010.5448605,2010,2010
10.1109/appeec.2010.5448612,2010,2010
10.1109/appeec.2010.5448617,2010,2010
10.1109/appeec.2010.5448621,2010,2010
10.1109/appeec.2010.5448671,2010,2010
10.1109/appeec.2010.5448680,2010,2010
10.1109/appeec.2010.5448698,2010,2010
10.1109/appeec.2010.5448703,2010,2010
10.1109/appeec.2010.5448724,2010,2010
10.1109/appeec.2010.5448757,2010,2010
10.1109/appeec.2010.5448795,2010,2010
10.1109/appeec.2010.5448808,2010,2010
10.1109/appeec.2010.5448814,2010,2010
10.1109/appeec.2010.5448842,2010,2010
10.1109/appeec.2010.5448867,2010,2010
10.1109/appeec.2010.5448869,2010,2010
10.1109/appeec.2010.5448955,2010,2010
10.1109/appeec.2010.5448961,2010,2010
10.1109/appeec.2010.5448963,2010,2010
10.1109/appeec.2010.5448970,2010,2010
10.1109/appeec.2010.5448978,2010,2010
10.1109/appeec.2010.5448980,2010,2010
10.1109/appeec.2010.5448993,2010,2010
10.1109/appeec.2010.5449086,2010,2010
10.1109/appeec.2010.5449103,2010,2010
10.1109/appeec.2010.5449110,2010,2010
10.1109/appeec.2010.5449111,2010,2010
10.1109/appeec.2010.5449128,2010,2010
10.1109/appeec.2010.5449129,2010,2010
10.1109/appeec.2010.5449158,2010,2010
10.1109/appeec.2010.5449189,2010,2010
10.1109/appeec.2010.5449267,2010,2010
10.1109/appeec.2010.5449321,2010,2010
10.1109/appeec.2010.5449322,2010,2010
10.1109/appeec.2010.5449378,2010,2010
10.1109/appeec.2010.5449386,2010,2010
10.1109/appeec.2010.5449387,2010,2010
10.1109/appeec.2010.5449462,2010,2010
10.1109/appeec.2010.5449464,2010,2010
10.1109/asia.2009.17,2010,2009
10.1109/bicta.2010.5645171,2010,2010
10.1109/caidcd.2009.5374944,2010,2009
10.1109/caidcd.2009.5375037,2010,2009
10.1109/caidcd.2009.5375075,2010,2009
10.1109/caidcd.2009.5375094,2010,2009
10.1109/caidcd.2009.5375247,2010,2009
10.1109/cctae.2010.5543300,2010,2010
10.1109/cctae.2010.5543367,2010,2010
10.1109/cctae.2010.5543409,2010,2010
10.1109/cctae.2010.5543418,2010,2010
10.1109/cctae.2010.5543423,2010,2010
10.1109/cctae.2010.5543445,2010,2010
10.1109/cctae.2010.5543448,2010,2010
10.1109/cctae.2010.5543572,2010,2010
10.1109/cctae.2010.5543678,2010,2010
10.1109/cctae.2010.5543809,2010,2010
10.1109/cctae.2010.5544078,2010,2010
10.1109/cctae.2010.5544119,2010,2010
10.1109/cctae.2010.5544178,2010,2010
10.1109/cctae.2010.5544189,2010,2010
10.1109/cctae.2010.5544199,2010,2010
10.1109/cctae.2010.5544215,2010,2010
10.1109/cctae.2010.5544227,2010,2010
10.1109/cctae.2010.5544342,2010,2010
10.1109/cctae.2010.5544351,2010,2010
10.1109/cctae.2010.5544356,2010,2010
10.1109/cctae.2010.5544363,2010,2010
10.1109/cctae.2010.5544374,2010,2010
10.1109/cctae.2010.5544596,2010,2010
10.1109/cctae.2010.5544636,2010,2010
10.1109/cctae.2010.5544741,2010,2010
10.1109/cctae.2010.5545047,2010,2010
10.1109/cctae.2010.5545065,2010,2010
10.1109/cctae.2010.5545311,2010,2010
10.1109/cmce.2010.5609543,2010,2010
10.1109/cmce.2010.5609544,2010,2010
10.1109/cmce.2010.5609547,2010,2010
10.1109/cmce.2010.5609600,2010,2010
10.1109/cmce.2010.5609626,2010,2010
10.1109/cmce.2010.5609647,2010,2010
10.1109/cmce.2010.5609749,2010,2010
10.1109/cmce.2010.5609754,2010,2010
10.1109/cmce.2010.5609792,2010,2010
10.1109/cmce.2010.5609800,2010,2010
10.1109/cmce.2010.5609819,2010,2010
10.1109/cmce.2010.5609822,2010,2010
10.1109/cmce.2010.5609837,2010,2010
10.1109/cmce.2010.5609870,2010,2010
10.1109/cmce.2010.5610033,2010,2010
10.1109/cmce.2010.5610120,2010,2010
10.1109/cmce.2010.5610225,2010,2010
10.1109/cmce.2010.5610279,2010,2010
10.1109/cmce.2010.5610373,2010,2010
10.1109/cmce.2010.5610374,2010,2010
10.1109/cmce.2010.5610403,2010,2010
10.1109/cmce.2010.5610432,2010,2010
10.1109/cmce.2010.5610538,2010,2010
10.1109/dasc.2009.155,2010,2009
10.1109/edt.2010.5496373,2010,2010
10.1109/edt.2010.5496421,2010,2010
10.1109/edt.2010.5496443,2010,2010
10.1109/edt.2010.5496590,2010,2010
10.1109/edt.2010.5496628,2010,2010
10.1109/esiat.2010.5567217,2010,2010
10.1109/esiat.2010.5567244,2010,2010
10.1109/esiat.2010.5567263,2010,2010
10.1109/esiat.2010.5567268,2010,2010
10.1109/esiat.2010.5567270,2010,2010
10.1109/esiat.2010.5567297,2010,2010
10.1109/esiat.2010.5567316,2010,2010
10.1109/esiat.2010.5567318,2010,2010
10.1109/esiat.2010.5567324,2010,2010
10.1109/esiat.2010.5567361,2010,2010
10.1109/esiat.2010.5567374,2010,2010
10.1109/esiat.2010.5567407,2010,2010
10.1109/esiat.2010.5567426,2010,2010
10.1109/esiat.2010.5567428,2010,2010
10.1109/esiat.2010.5567429,2010,2010
10.1109/esiat.2010.5567442,2010,2010
10.1109/esiat.2010.5567455,2010,2010
10.1109/esiat.2010.5567468,2010,2010
10.1109/esiat.2010.5568269,2010,2010
10.1109/esiat.2010.5568317,2010,2010
10.1109/esiat.2010.5568318,2010,2010
10.1109/esiat.2010.5568336,2010,2010
10.1109/esiat.2010.5568338,2010,2010
10.1109/esiat.2010.5568347,2010,2010
10.1109/esiat.2010.5568349,2010,2010
10.1109/esiat.2010.5568385,2010,2010
10.1109/esiat.2010.5568389,2010,2010
10.1109/esiat.2010.5568393,2010,2010
10.1109/esiat.2010.5568395,2010,2010
10.1109/esiat.2010.5568397,2010,2010
10.1109/esiat.2010.5568403,2010,2010
10.1109/esiat.2010.5568404,2010,2010
10.1109/esiat.2010.5568412,2010,2010
10.1109/esiat.2010.5568428,2010,2010
10.1109/esiat.2010.5568434,2010,2010
10.1109/esiat.2010.5568447,2010,2010
10.1109/esiat.2010.5568449,2010,2010
10.1109/esiat.2010.5568455,2010,2010
10.1109/esiat.2010.5568467,2010,2010
10.1109/esiat.2010.5568471,2010,2010
10.1109/esiat.2010.5568485,2010,2010
10.1109/esiat.2010.5568490,2010,2010
10.1109/esiat.2010.5568498,2010,2010
10.1109/esiat.2010.5568505,2010,2010
10.1109/esiat.2010.5568526,2010,2010
10.1109/esiat.2010.5568556,2010,2010
10.1109/esiat.2010.5568721,2010,2010
10.1109/esiat.2010.5568725,2010,2010
10.1109/esiat.2010.5568923,2010,2010
10.1109/esiat.2010.5568934,2010,2010
10.1109/esiat.2010.5568950,2010,2010
10.1109/esiat.2010.5568956,2010,2010
10.1109/esiat.2010.5568967,2010,2010
10.1109/etcs.2010.10,2010,2010
10.1109/etcs.2010.113,2010,2010
10.1109/etcs.2010.119,2010,2010
10.1109/etcs.2010.121,2010,2010
10.1109/etcs.2010.125,2010,2010
10.1109/etcs.2010.13,2010,2010
10.1109/etcs.2010.132,2010,2010
10.1109/etcs.2010.143,2010,2010
10.1109/etcs.2010.150,2010,2010
10.1109/etcs.2010.163,2010,2010
10.1109/etcs.2010.171,2010,2010
10.1109/etcs.2010.181,2010,2010
10.1109/etcs.2010.182,2010,2010
