openalex_author_id,author,paper_key,doi,source_author_names,publication_year,retraction_year,retraction_lag_years,match_type
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.03.042,10.1016/j.jclinane.2017.03.042,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.03.056,10.1016/j.jclinane.2017.03.056,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.04.012,10.1016/j.jclinane.2017.04.012,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.04.013,10.1016/j.jclinane.2017.04.013,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.04.016,10.1016/j.jclinane.2017.04.016,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.05.012,10.1016/j.jclinane.2017.05.012,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.06.012,10.1016/j.jclinane.2017.06.012,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.06.018,10.1016/j.jclinane.2017.06.018,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.07.011,10.1016/j.jclinane.2017.07.011,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.08.006,10.1016/j.jclinane.2017.08.006,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.08.012,10.1016/j.jclinane.2017.08.012,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.08.032,10.1016/j.jclinane.2017.08.032,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.09.018,10.1016/j.jclinane.2017.09.018,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.10.015,10.1016/j.jclinane.2017.10.015,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.10.021,10.1016/j.jclinane.2017.10.021,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.10.027,10.1016/j.jclinane.2017.10.027,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.11.009,10.1016/j.jclinane.2017.11.009,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.11.020,10.1016/j.jclinane.2017.11.020,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.11.028,10.1016/j.jclinane.2017.11.028,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.11.031,10.1016/j.jclinane.2017.11.031,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.12.007,10.1016/j.jclinane.2017.12.007,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2017.12.012,10.1016/j.jclinane.2017.12.012,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.01.021,10.1016/j.jclinane.2018.01.021,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.02.001,10.1016/j.jclinane.2018.02.001,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.03.013,10.1016/j.jclinane.2018.03.013,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.04.004,10.1016/j.jclinane.2018.04.004,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.04.009,10.1016/j.jclinane.2018.04.009,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.04.018,10.1016/j.jclinane.2018.04.018,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.06.014,10.1016/j.jclinane.2018.06.014,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.06.015,10.1016/j.jclinane.2018.06.015,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.06.017,10.1016/j.jclinane.2018.06.017,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.06.043,10.1016/j.jclinane.2018.06.043,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.06.049,10.1016/j.jclinane.2018.06.049,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.07.010,10.1016/j.jclinane.2018.07.010,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.08.003,10.1016/j.jclinane.2018.08.003,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.08.009,10.1016/j.jclinane.2018.08.009,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.08.013,10.1016/j.jclinane.2018.08.013,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.09.022,10.1016/j.jclinane.2018.09.022,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.09.025,10.1016/j.jclinane.2018.09.025,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.09.026,10.1016/j.jclinane.2018.09.026,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.10.013,10.1016/j.jclinane.2018.10.013,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.10.014,10.1016/j.jclinane.2018.10.014,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.10.053,10.1016/j.jclinane.2018.10.053,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.11.004,10.1016/j.jclinane.2018.11.004,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.12.003,10.1016/j.jclinane.2018.12.003,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.12.004,10.1016/j.jclinane.2018.12.004,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.12.009,10.1016/j.jclinane.2018.12.009,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.12.021,10.1016/j.jclinane.2018.12.021,Hironobu Ueshima,2019,2022,3,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.12.025,10.1016/j.jclinane.2018.12.025,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.12.026,10.1016/j.jclinane.2018.12.026,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2018.12.058,10.1016/j.jclinane.2018.12.058,Hironobu Ueshima,2018,2022,4,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2019.01.006,10.1016/j.jclinane.2019.01.006,Hironobu Ueshima,2019,2022,3,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2019.01.030,10.1016/j.jclinane.2019.01.030,Hironobu Ueshima,2019,2022,3,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2019.01.034,10.1016/j.jclinane.2019.01.034,Hironobu Ueshima,2019,2022,3,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2019.01.035,10.1016/j.jclinane.2019.01.035,Hironobu Ueshima,2019,2022,3,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2019.02.011,10.1016/j.jclinane.2019.02.011,Hironobu Ueshima,2019,2022,3,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2019.02.012,10.1016/j.jclinane.2019.02.012,Hironobu Ueshima,2019,2022,3,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2019.03.004,10.1016/j.jclinane.2019.03.004,Hironobu Ueshima,2019,2022,3,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2019.03.005,10.1016/j.jclinane.2019.03.005,Hironobu Ueshima,2019,2022,3,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2019.04.008,10.1016/j.jclinane.2019.04.008,Hironobu Ueshima,2019,2022,3,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2019.04.026,10.1016/j.jclinane.2019.04.026,Hironobu Ueshima,2019,2022,3,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2019.04.030,10.1016/j.jclinane.2019.04.030,Hironobu Ueshima,2019,2022,3,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2019.05.019,10.1016/j.jclinane.2019.05.019,Hironobu Ueshima,2019,2022,3,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2019.05.022,10.1016/j.jclinane.2019.05.022,Hironobu Ueshima,2019,2022,3,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2019.06.008,10.1016/j.jclinane.2019.06.008,Hironobu Ueshima,2019,2022,3,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2019.06.010,10.1016/j.jclinane.2019.06.010,Hironobu Ueshima,2019,2022,3,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2019.08.007,10.1016/j.jclinane.2019.08.007,Hironobu Ueshima,2019,2022,3,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2019.109648,10.1016/j.jclinane.2019.109648,Hironobu Ueshima,2019,2022,3,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2019.109684,10.1016/j.jclinane.2019.109684,Hironobu Ueshima,2019,2022,3,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2020.109727,10.1016/j.jclinane.2020.109727,Hironobu Ueshima,2020,2022,2,Exact
A5009985129,Hironobu Ueshima,doi:10.1093/bja/aew449,10.1093/bja/aew449,Hironobu Ueshima,2017,2022,5,Exact
A5009985129,Hironobu Ueshima,doi:10.1155/2016/4598583,10.1155/2016/4598583,Hironobu Ueshima,2016,2022,6,Exact
A5009985129,Hironobu Ueshima,doi:10.4103/1658-354x.140919,10.4103/1658-354x.140919,Hironobu Ueshima,2014,2022,8,Exact
A5009985129,Hironobu Ueshima,doi:10.4103/1658-354x.152904,10.4103/1658-354x.152904,Hironobu Ueshima,2015,2022,7,Exact
A5009985129,Hironobu Ueshima,doi:10.4103/sja.sja_301_17,10.4103/sja.sja_301_17,Hironobu Ueshima,2014,2022,8,Exact
A5009985129,Hironobu Ueshima,doi:10.1016/j.jclinane.2016.01.047,10.1016/j.jclinane.2016.01.047,Hironobu Ueshima,2016,2023,7,Exact
A5010246094,Jun Zhang,doi:10.1155/2022/7660071,10.1155/2022/7660071,Jun Zhang,2022,2022,0,Exact
A5010249218,Jie Zhang,doi:10.1109/icmss.2009.5305248,10.1109/icmss.2009.5305248,Jie Zhang,2009,2009,0,Exact
A5010249218,Jie Zhang,doi:10.5551/jat.40212,10.5551/jat.40212,Jie Zhang,2017,2021,4,Exact
A5010249218,Jie Zhang,doi:10.12659/msm.896428,10.12659/msm.896428,Jie Zhang,2016,2022,6,Exact
A5010249218,Jie Zhang,doi:10.3389/fonc.2021.639980,10.3389/fonc.2021.639980,Jie Zhang,2021,2022,1,Exact
A5010261091,Lin Wang,doi:10.1155/2022/9421738,10.1155/2022/9421738,Lin Wang,2022,2023,1,Exact
A5010827491,Min Zhang,doi:10.1155/2022/8877321,10.1155/2022/8877321,Min Zhang,2022,2023,1,Exact
A5010846614,Jun Li,doi:10.1155/2022/3200798,10.1155/2022/3200798,Jun Li,2022,2023,1,Exact
A5010940242,Yang Wang,doi:10.1155/2022/4688356,10.1155/2022/4688356,Yang Wang,2022,2023,1,Exact
A5010949036,Rui Wang,doi:10.1080/26895293.2021.1917458,10.1080/26895293.2021.1917458,Rui Wang,2021,2023,2,Exact
A5010958243,Ying Wang,doi:10.1155/2022/3199884,10.1155/2022/3199884,Ying Wang,2022,2024,2,Exact
A5010978341,Yi Wang,doi:10.1155/2022/3909276,10.1155/2022/3909276,Yi Wang,2022,2023,1,Exact
A5010993715,Yu Zhang,doi:10.1007/s11010-012-1463-z,10.1007/s11010-012-1463-z,Yu Zhang,2012,2024,12,Exact
A5011049502,Jing Zhao,doi:10.1080/24701556.2020.1793357,10.1080/24701556.2020.1793357,Jing Zhao,2020,2023,3,Exact
A5011210400,Min Zhang,doi:10.1371/journal.pone.0112135,10.1371/journal.pone.0112135,Min Zhang,2014,2019,5,Exact
A5011210400,Min Zhang,doi:10.1155/2022/1850033,10.1155/2022/1850033,Min Zhang,2022,2023,1,Exact
A5011258836,Feng Wang,doi:10.1155/2021/4623414,10.1155/2021/4623414,Feng Wang,2021,2024,3,Exact
A5011347232,Ying Zhang,doi:10.1155/2022/3315601,10.1155/2022/3315601,Ying Zhang,2022,2023,1,Exact
A5011359621,Ying Zhang,doi:10.1155/2022/7503668,10.1155/2022/7503668,Ying Zhang,2022,2024,2,Exact
A5011410001,Feng Li,doi:10.1155/2021/9979017,10.1155/2021/9979017,Feng Li,2021,2023,2,Exact
A5011410001,Feng Li,doi:10.1155/2022/5960949,10.1155/2022/5960949,Feng Li,2022,2023,1,Exact
A5011429168,Ying Zhang,doi:10.1155/2022/1244660,10.1155/2022/1244660,Ying Zhang,2022,2023,1,Exact
A5011550595,Hong Li,doi:10.1155/2022/9349598,10.1155/2022/9349598,Hong Li,2022,2023,1,Exact
A5011701654,Wei Zhang,doi:10.1155/2022/1336184,10.1155/2022/1336184,Wei Zhang,2022,2023,1,Exact
A5011749539,Xin Li,doi:10.1155/2022/8953181,10.1155/2022/8953181,Xin Li,2022,2023,1,Exact
A5011751975,Yong Wang,doi:10.1109/iccms.2010.321,10.1109/iccms.2010.321,Yong Wang,2010,2010,0,Exact
A5011792338,Ying Zhang,doi:10.1109/icbbe.2011.5780783,10.1109/icbbe.2011.5780783,Ying Zhang,2011,2011,0,Exact
A5011863186,Li Zhang,doi:10.1109/icmss.2009.5301256,10.1109/icmss.2009.5301256,Li Zhang,2009,2009,0,Exact
A5011885525,Hui Zhang,doi:10.1155/2022/1889628,10.1155/2022/1889628,Hui Zhang,2022,2022,0,Exact
A5011888863,Jie Wang,doi:10.3233/jifs-239289,10.3233/jifs-239289,Jie Wang,2024,2025,1,Exact
A5011912885,Wei Wang,doi:10.1155/2022/5087610,10.1155/2022/5087610,Wei Wang,2022,2023,1,Exact
A5012050321,Yu Liu,doi:10.1155/2022/9604456,10.1155/2022/9604456,Yu Liu,2022,2023,1,Exact
A5012063033,Hui Liu,doi:10.1155/2022/2807116,10.1155/2022/2807116,Hui Liu,2022,2023,1,Exact
A5012063033,Hui Liu,doi:10.1155/2022/9515736,10.1155/2022/9515736,Hui Liu,2022,2023,1,Exact
A5012124607,Qiang Li,doi:10.1155/2022/9995962,10.1155/2022/9995962,Qiang Li,2022,2023,1,Exact
A5012249136,Yi Zhang,doi:10.1109/opee.2010.5508036,10.1109/opee.2010.5508036,Yi Zhang,2010,2010,0,Exact
A5012340726,Wei Liu,doi:10.1155/2021/4868399,10.1155/2021/4868399,Wei Liu,2021,2024,3,Exact
A5012387700,Jun Wang,doi:10.1007/s00500-023-09590-y,10.1007/s00500-023-09590-y,Jun Wang,2024,2025,1,Exact
A5012413755,Jun Li,doi:10.1155/2022/8552358,10.1155/2022/8552358,Jun Li,2022,2023,1,Exact
A5012506063,Yasunori Sato,doi:10.1136/jnnp.74.5.574,10.1136/jnnp.74.5.574,Yoshihiro Sato,2003,2017,14,Initial
A5012585311,Jian Xu,doi:10.2174/1874444301507012167,10.2174/1874444301507012167,Jian Xu,2015,2016,1,Exact
A5012858773,Yan Li,doi:10.3390/electronics12040829,10.3390/electronics12040829,Yan Li,2023,2024,1,Exact
A5012870940,Jing Li,doi:10.1016/j.neulet.2020.135223,10.1016/j.neulet.2020.135223,Jing Li,2020,2020,0,Exact
A5012877783,Yang Yang,doi:10.1155/2021/5537998,10.1155/2021/5537998,Yang Yang,2021,2024,3,Exact
A5012882774,Ping Wang,doi:10.1371/journal.pone.0057020,10.1371/journal.pone.0057020,Ping Wang,2013,2020,7,Exact
A5012938528,Lei Li,doi:10.1155/2022/5792866,10.1155/2022/5792866,Lei Li,2022,2023,1,Exact
A5013041751,Jian Zhang,doi:10.1109/icebeg.2011.5884472,10.1109/icebeg.2011.5884472,Jian Zhang,2011,2011,0,Exact
A5013165064,Ming Li,doi:10.1155/2022/9228838,10.1155/2022/9228838,Ming Li,2022,2023,1,Exact
A5013190448,Feng Li,doi:10.1155/2022/6124895,10.1155/2022/6124895,Feng Li,2022,2024,2,Exact
A5013241415,Wei Wang,doi:10.1186/s13046-021-01973-z,10.1186/s13046-021-01973-z,Wei Wang,2021,2022,1,Exact
A5013416069,Qi Wang,doi:10.1109/ett.2009.83,10.1109/ett.2009.83,Qi Wang,2009,2010,1,Exact
A5013416069,Qi Wang,doi:10.1155/2022/1106573,10.1155/2022/1106573,Qi Wang,2022,2023,1,Exact
A5013467294,Xin Zhang,doi:10.1155/2022/6431164,10.1155/2022/6431164,Xin Zhang,2022,2023,1,Exact
A5013494150,Hui Li,doi:10.1155/2022/8112212,10.1155/2022/8112212,Hui Li,2022,2023,1,Exact
A5013585741,Jing Chen,doi:10.1155/2022/4687349,10.1155/2022/4687349,Jing Chen,2022,2023,1,Exact
A5013619990,Bo Wang,doi:10.1145/3517805,10.1145/3517805,Bo Wang,2022,2026,4,Exact
A5013634562,Xi Chen,doi:10.1155/2022/3344972,10.1155/2022/3344972,Xi Chen,2022,2023,1,Exact
A5013637763,Bo Li,doi:10.1155/2022/8753473,10.1155/2022/8753473,Bo Li,2022,2023,1,Exact
A5013663299,Juan Li,doi:10.1155/2022/6217328,10.1155/2022/6217328,Juan Li,2022,2022,0,Exact
A5013911877,Gang Wang,doi:10.1007/s10479-021-04517-y,10.1007/s10479-021-04517-y,Gang Wang,2022,2023,1,Exact
A5013925708,Lin Zhang,doi:10.1109/qr2mse.2013.6625740,10.1109/qr2mse.2013.6625740,Lin Zhang,2013,2013,0,Exact
A5013925708,Lin Zhang,doi:10.4028/www.scientific.net/amr.821-822.803,10.4028/www.scientific.net/amr.821-822.803,Lin Zhang,2013,2013,0,Exact
A5013928979,Jun Yang,doi:10.1155/2022/7558807,10.1155/2022/7558807,Jun Yang,2022,2023,1,Exact
A5014023805,Jie Chen,doi:10.1155/2022/9547166,10.1155/2022/9547166,Jie Chen,2022,2023,1,Exact
A5014031610,Gang Li,doi:10.1111/iwj.14284,10.1111/iwj.14284,Gang Li,2023,2025,2,Exact
A5014102697,Lei Li,doi:10.1155/2022/7663379,10.1155/2022/7663379,Lei Li,2022,2023,1,Exact
A5014135483,Ying Li,doi:10.1038/s41598-025-92751-w,10.1038/s41598-025-92751-w,Ying Li,2025,2025,0,Exact
A5014223967,Chao Wang,doi:10.1155/2022/9422902,10.1155/2022/9422902,Chao Wang,2022,2023,1,Exact
A5014231537,Ying Wang,doi:10.1155/2022/3338030,10.1155/2022/3338030,Ying Wang,2022,2023,1,Exact
A5014247970,Yong Wang,doi:10.2147/ott.s96925,10.2147/ott.s96925,Yong Wang,2015,2016,1,Exact
A5014292481,Jing Yang,doi:10.3233/jifs-220534,10.3233/jifs-220534,Jing Yang,2022,2025,3,Exact
A5014322283,Yan Liu,doi:10.1109/icbbe.2011.5781558,10.1109/icbbe.2011.5781558,Yan Liu,2011,2011,0,Exact
A5014354722,Chao Wang,doi:10.1109/aimsec.2011.6009741,10.1109/aimsec.2011.6009741,Chao Wang,2011,2011,0,Exact
A5014414658,Gang Wang,doi:10.1155/2022/9076175,10.1155/2022/9076175,Gang Wang,2022,2023,1,Exact
A5014470051,Bo Zhang,doi:10.1155/2022/2408682,10.1155/2022/2408682,Bo Zhang,2022,2023,1,Exact
A5014528687,Tao Zhang,doi:10.1155/2022/3973665,10.1155/2022/3973665,Tao Zhang,2022,2023,1,Exact
A5014610739,Jing Wang,doi:10.1046/j.1460-9568.2002.02087.x,10.1046/j.1460-9568.2002.02087.x,Jing Wang,2002,2009,7,Exact
A5014850606,Lei Zhang,doi:10.1155/2021/6405394,10.1155/2021/6405394,Lei Zhang,2021,2023,2,Exact
A5015003653,Wei Li,doi:10.1155/2022/7663729,10.1155/2022/7663729,Wei Li,2022,2023,1,Exact
A5015005775,Ying Liu,doi:10.1155/2022/2479956,10.1155/2022/2479956,Ying Liu,2022,2024,2,Exact
A5015022905,Li Wang,doi:10.1080/2331186x.2024.2320465,10.1080/2331186x.2024.2320465,Li Wang,2024,2024,0,Exact
A5015090617,Jie Chen,doi:10.1155/2022/5159009,10.1155/2022/5159009,Jie Chen,2022,2023,1,Exact
A5015200260,Jun Liu,doi:10.1155/2022/7171126,10.1155/2022/7171126,Jun Liu,2022,2023,1,Exact
A5015240075,T. Liu,doi:10.1107/s1600536807045485,10.1107/s1600536807045485,Tao Liu,2007,2009,2,Initial
A5015262601,Wei Li,doi:10.1155/2022/2485056,10.1155/2022/2485056,Wei Li,2022,2024,2,Exact
A5015270944,Jian Zhang,doi:10.2147/cmar.s159790,10.2147/cmar.s159790,Jian Zhang,2018,2024,6,Exact
A5015316618,Yan Liu,doi:10.1155/2021/7974175,10.1155/2021/7974175,Yan Liu,2021,2023,2,Exact
A5015316618,Yan Liu,doi:10.1038/s41598-023-32951-4,10.1038/s41598-023-32951-4,Yan Liu,2023,2025,2,Exact
A5015400531,Bo Li,doi:10.1042/bsr20191726,10.1042/bsr20191726,Bo Li,2020,2024,4,Exact
A5015412414,Hao Wang,doi:10.7883/yoken.jjid.2014.147,10.7883/yoken.jjid.2014.147,Hao Wang,2015,2017,2,Exact
A5015554999,Nan Li,doi:10.1155/2022/4049076,10.1155/2022/4049076,Nan Li,2022,2023,1,Exact
A5015620665,Wei Zhao,doi:10.1021/ml100224d,10.1021/ml100224d,Wei Zhao,2010,2023,13,Exact
A5015648401,Ying Liu,doi:10.1155/2022/4620492,10.1155/2022/4620492,Ying Liu,2022,2023,1,Exact
A5015648581,Qi Wang,doi:10.1155/2022/9185827,10.1155/2022/9185827,Qi Wang,2022,2023,1,Exact
A5015675820,Qiang Li,doi:10.1155/2022/9701349,10.1155/2022/9701349,Qiang Li,2022,2022,0,Exact
A5015833745,Wei Zhao,doi:10.1155/2022/2877679,10.1155/2022/2877679,Wei Zhao,2022,2023,1,Exact
A5015833745,Wei Zhao,doi:10.1155/2022/7153491,10.1155/2022/7153491,Wei Zhao,2022,2023,1,Exact
A5015857920,Jing Li,doi:10.1155/2022/1411943,10.1155/2022/1411943,Jing Li,2022,2023,1,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_1,10.1007/978-3-642-36942-1_1,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_10,10.1007/978-3-642-36942-1_10,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_12,10.1007/978-3-642-36942-1_12,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_13,10.1007/978-3-642-36942-1_13,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_14,10.1007/978-3-642-36942-1_14,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_15,10.1007/978-3-642-36942-1_15,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_16,10.1007/978-3-642-36942-1_16,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_17,10.1007/978-3-642-36942-1_17,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_18,10.1007/978-3-642-36942-1_18,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_19,10.1007/978-3-642-36942-1_19,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_2,10.1007/978-3-642-36942-1_2,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_20,10.1007/978-3-642-36942-1_20,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_21,10.1007/978-3-642-36942-1_21,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_22,10.1007/978-3-642-36942-1_22,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_23,10.1007/978-3-642-36942-1_23,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_24,10.1007/978-3-642-36942-1_24,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_25,10.1007/978-3-642-36942-1_25,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_26,10.1007/978-3-642-36942-1_26,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_27,10.1007/978-3-642-36942-1_27,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_28,10.1007/978-3-642-36942-1_28,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_30,10.1007/978-3-642-36942-1_30,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_31,10.1007/978-3-642-36942-1_31,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_32,10.1007/978-3-642-36942-1_32,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_33,10.1007/978-3-642-36942-1_33,Michael Heck,2014,2014,0,Exact
A5015873217,Michael Heck,doi:10.1007/978-3-642-36942-1_34,10.1007/978-3-642-36942-1_34,Michael Heck,2014,2014,0,Exact
